date,details_link,hood,lat,lon,misc,price,title
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131730761.html, (valley stream),-73.851400,40.683800,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/que/reo/d/astoria-4-bedroom-spacious-loft-duplex/7124556885.html, (Astoria),-73.851400,40.683800,,$3850,4 bedroom Spacious Loft  Duplex w/yard ASTORIA
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7131747857.html, (jamaica),-73.851400,40.683800,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/out-with-the-old-in-with-the-new-condos/7134613697.html, (Ridgewood),-73.851400,40.683800,,$775000,"Out with the old, in with the new! Condos in Ridgewood. 2 Beds, 2 Baths"
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7131719940.html, (valley stream),-73.851400,40.683800,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/que/reb/d/cambria-heights-bank-reo-sale-cash/7128611517.html, (cambria heights),-73.851400,40.683800,,$469900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7128611933.html, (canarsie),-73.851400,40.683800,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/east-elmhurst-bank-reo-sale-cash-offers/7128612871.html, (east elmhurst),-73.851400,40.683800,,$1150000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brx/reb/d/luxury-renovetd-2-family-home-detached/7119421191.html,,-73.985800,40.765100,,$769000,{#} Luxury Renovetd 2 Family Home Detached 6br 4ba +++ $ {!} $$$
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers-vacant/7132272563.html, (jamaica),-73.985800,40.765100,,$319900,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7131794796.html, (middle village),-73.985800,40.765100,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-principals-only-please-owner/7132328271.html, (Cobble Hill),-73.985800,40.765100,,$1199000,Principals only please! Owner seeks BUYER for 2BR
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7131728012.html, (jamaica),-73.985800,40.765100,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7131719502.html, (middle village),-73.985800,40.765100,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/cambria-heights-bank-reo-sale-cash/7128612357.html, (cambria heights),-73.985800,40.765100,,$469900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-off-market-but-owner-says-rent/7134610841.html, (Chelsea),-73.985800,40.765100,,$12499,OFF MARKET but owner says RENT! 2100SF 3BR Prewar LOFT
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7128613264.html, (stuyvesant heights),-73.985800,40.765100,,$1899000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132394410.html, (canarsie),-73.985800,40.765100,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132411815.html, (midwood),-73.985800,40.765100,,$843700,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134594996.html, (Forest hills),-73.985800,40.765100,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/wch/reo/d/yorktown-heights-house-3-4-bd-in/7127378400.html, (Yorktown Heights),-73.985800,40.765100,,$485000,House 3/4 bd in Westchester for sale
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7127938965.html, (east new york),-73.985800,40.765100,,$749900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/lgi/reb/d/valley-stream-bank-reo-sale-cash-offers/7126431493.html, (valley stream),-73.985800,40.765100,,$485050,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/wch/reo/d/tuxedo-park-luxurious-5-bdrm-bank-owned/7134600919.html, (TUXEDO PARK),-73.985800,40.765100,,$800000,LUXURIOUS 5 BDRM-BANK OWNED
Jun  2,https://newyork.craigslist.org/stn/reb/d/seaside-park-look-no-further/7134609183.html, (Seaside Park),-73.985800,40.765100,,$850000,Look no Further!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7127939647.html, (east flatbush),-73.985800,40.765100,,$551800,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7127942866.html, (canarsie),-73.985800,40.765100,,$559900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/wch/reo/d/blauvelt-custom-built-5bd-bank-owned/7134604663.html, (BLAUVELT),-73.985800,40.765100,,$1200000,CUSTOM BUILT 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/stn/reb/d/seaside-park-look-no-further/7134608247.html, (Seaside Park),-73.985800,40.765100,,$850000,Look no Further!
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7130136153.html, (jamaica),-73.879200,40.717300,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7130132943.html, (jamaica),-73.879200,40.717300,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132411345.html, (east new york),-73.879200,40.717300,,$749900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/lgi/reb/d/glen-head-bank-reo-sale-cash-offers/7127948082.html, (brookville),-73.879200,40.717300,,$3500000,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7131293545.html, (canarsie),-73.927400,40.690700,,$559900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers-vacant/7130140584.html, (jamaica),-73.927400,40.690700,,$319900,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7130132532.html, (middle village),-73.927400,40.690700,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/wch/reo/d/monroe-amazing-5-bdrm-bank-owned/7134602399.html, (MONROE),-73.927400,40.690700,,$700000,AMAZING 5 BDRM-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7130137064.html, (canarsie),-73.927400,40.690700,,$214900,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-bank-reo-sale-cash-offers/7127930228.html, (jamaica),-73.985800,40.765100,,$426900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/wch/reo/d/west-nyack-gorgeous-design-5bd-bank/7134606915.html, (WEST NYACK),-73.985800,40.765100,,$700000,GORGEOUS DESIGN 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132419695.html, (canarsie),-73.985800,40.765100,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132423894.html, (canarsie),-73.985800,40.765100,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7131294625.html, (east flatbush),-73.985800,40.765100,,$551800,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132424857.html, (canarsie),-73.985800,40.765100,,$600000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bay-ridge-house-for-rent-3-bdr/7132316132.html, (Bay Ridge),-73.985800,40.765100,,$6900,Bay Ridge House for rent 3 BDR apartment + doctors office
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-brighton-beach-3-fam-house-all/7132315899.html, (Brighton beach),-73.899700,40.723900,,$1299000,"Brighton Beach, 3 Fam House, All Brick"
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-manhattan-beach-ocean-block/7132315708.html, (Manhattan Beach),-73.899700,40.723900,,$0,"Manhattan Beach ! Ocean Block!  Detached, brick house on 40x100 lot."
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134594730.html, (Forest hills),-73.899700,40.723900,,$325000,"Forest Hills One Large Bedroom (820 SQFT) for Sales $325,000"
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7132425612.html, (middle village),-73.899700,40.723900,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132423136.html, (stuyvesant heights),-73.899700,40.723900,,$1899000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7124073134.html, (east flatbush),-73.899700,40.723900,,$551800,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/wch/reo/d/white-plains-natural-light-5-bdrm-bank/7134594364.html, (WHITE PLAINS),-73.899700,40.723900,,$800000,NATURAL LIGHT 5 BDRM-BANK OWNED
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-lovely-1-family-detached-house/7130791678.html, (Jamaica),-73.899700,40.723900,,$639000,Lovely 1 Family Detached house for sale!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132421437.html, (highland park),-73.899700,40.723900,,$635000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132420565.html, (highland park),-73.899700,40.723900,,$635000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/middle-village-bank-reo-sale-cash-offers/7132410623.html, (middle village),-73.899700,40.723900,,$599900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7122808454.html, (canarsie),-73.899700,40.723900,,$214900,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7128633281.html, (midwood),-73.902800,40.640700,,$843700,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/wch/reo/d/thiells-meticulous-renod-5bd-bank-owned/7134602763.html, (POMONA),-73.902800,40.640700,,$1000000,METICULOUS RENO'D 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7130089437.html, (canarsie),-73.902800,40.640700,,$559900,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/east-elmhurst-bank-reo-sale-cash-offers/7132410192.html, (east elmhurst),-73.902800,40.640700,,$1150000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/que/reb/d/ozone-park-bank-reo-sale-cash-offers/7130088124.html, (ozone park),-73.902800,40.640700,,$533000,bank reo sale! cash offers!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7132380637.html, (midwood),-73.902800,40.640700,,$843700,bank reo sale! cash offers! vacant
Jun  2,https://newyork.craigslist.org/wch/reo/d/chappaqua-pleasantville-school-bus-pu/7130861385.html, (MOUNT PLEASANT TAXES),-73.902800,40.640700,,$639000,PLEASANTVILLE SCHOOL BUS PU IFO HOUSE-CHAPPAQUA PO/TOWN/TRAIN (WALK TO
Jun  2,https://newyork.craigslist.org/que/reb/d/saint-albans-lovely-detached-1-family/7130672696.html, (St. Albans),-73.902800,40.640700,,$599000,Lovely Detached 1 Family house for sale
Jun  2,https://newyork.craigslist.org/que/reb/d/jamaica-gorgeous-1-family-brick-house/7130671876.html, (St. Albans),-74.363382,40.820398,,$505000,Gorgeous 1 Family Brick House Available Now!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-home-price-change/7123228932.html, (Gravesend),-74.363382,40.820398,,$999000,Beautiful  Home price change
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-retail-store-front-carroll/7123229131.html, (Carroll Gardens),-74.363382,40.820398,,$5299000,Retail Store Front Carroll Gardens
Jun  2,https://newyork.craigslist.org/brk/reb/d/investment-store-with-private-lot-for/7123229288.html, (BATH BEACH),-74.363382,40.820398,,$955000,Investment Store with Private Lot for building. plus parking
Jun  2,https://newyork.craigslist.org/wch/reo/d/hartsdale-sunny-open-ranch-bank-owned/7134592951.html, (WHITE PLAINS),-73.989200,40.731300,,$600000,SUNNY OPEN RANCH-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-beautiful-home-price-change/7123233551.html, (Gravesend),-73.989200,40.731300,,$999000,Beautiful  Home price change
Jun  2,https://newyork.craigslist.org/que/reo/d/brooklyn-apartment-for-rent-no-fee/7134588914.html, (Ridgewood),-73.989200,40.731300,,$2800,Apartment for rent NO FEE
Jun  2,https://newyork.craigslist.org/wch/reo/d/suffern-10-bedroom-on-hill-bank-owned/7134600268.html, (Monsey),-73.989200,40.731300,,$1000000,10 BEDROOM ON A HILL-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-bank-reo-sale-cash-offers/7131222222.html, (east flatbush),-73.607600,40.828100,,$551800,bank reo sale! cash offers! occupied
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-full-townhouse-for-rent/7134593805.html, (Brooklyn),-73.607600,40.828100,,$4000,Full Townhouse for rent
Jun  2,https://newyork.craigslist.org/wch/reo/d/white-plains-elegant-timeless-colonial/7134592319.html, (WHITE PLAINS),-73.607600,40.828100,,$800000,ELEGANT & TIMELESS COLONIAL-BANK OWNED
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7130858955.html, (Midtown East),-73.607600,40.828100,,$1750,NYC Midtown Manhattan Storage/Office for Rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-commercial-midtown-manhattan/7130905170.html, (Midtown East),-73.607600,40.828100,,$390000,Commercial  Midtown  Manhattan Condo for Sale
Jun  2,https://newyork.craigslist.org/mnh/reo/d/brooklyn-junior-1-bedroom-light-and/7133248253.html, (Midtown East),-73.607600,40.828100,,$300000,Junior 1 Bedroom Light and Bright Luxury Building
Jun  2,https://newyork.craigslist.org/wch/reo/d/new-city-beautiful-renod-5bd-bank-owned/7134597989.html, (NEW CITY),-73.607600,40.828100,,$900000,BEAUTIFUL RENO'D 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-rent-or-buy-one-bedroom/7126206796.html, (Midtown East),-73.607600,40.828100,,$0,rent or buy-  ONE BEDROOM MIDTOWN EAST
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-columbia-univ-morningside-hts/7134597855.html, (Upper West Side),-73.985800,40.765100,,$2895,Columbia Univ/Morningside Hts True2bed for immed occ
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-nyc-midtown-manhattan-storage/7130800951.html, (Midtown East),-73.985800,40.765100,,$1750,NYC Midtown  Manhattan Storage/Office for Rent
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-city-lot-lot-lot-multifamily/7126011328.html, (Midtown East),-73.985800,40.765100,,$0,LOT LOT LOT MULTIFAMILY VACANT BUILDING LOT ZONED FOR 38 Units
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-midtown-luxury-building-1/7118524696.html, (Midtown East),-73.985800,40.765100,,$0,Midtown Luxury Building 1 Bedroom
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-midtown-luxury-building-1/7118237173.html, (Midtown East),-73.985800,40.765100,,$0,Midtown Luxury Building 1 Bedroom
Jun  2,https://newyork.craigslist.org/que/reo/d/brooklyn-apartment-for-rent-no-fee/7134587799.html, (Ridgewood),-73.985800,40.765100,,$2800,Apartment for rent NO FEE
Jun  2,https://newyork.craigslist.org/wch/reo/d/scarsdale-georgian-colonial-6-bd-bank/7134596353.html, (SCARSDALE),-73.985800,40.765100,,$2250000,GEORGIAN COLONIAL 6 BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/wch/reo/d/peekskill-2-bedroom-2-bathroom-apt/7134593568.html, (Peekskill),-73.985800,40.765100,,$2400,2 bedroom 2 bathroom apt
Jun  2,https://newyork.craigslist.org/que/reo/d/brooklyn-apartment-for-rent-no-fee/7134595752.html, (Ridgewood),-73.985800,40.765100,,$3000,Apartment for rent NO FEE Shared Yard
Jun  2,https://newyork.craigslist.org/wch/reo/d/rye-magnificent-colonial-6bd-bank-owned/7134595500.html, (RYE),-73.786750,41.163901,,$2500000,MAGNIFICENT COLONIAL 6BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-perfect-share-close-to/7126374008.html, (Upper West Side),-73.786750,41.163901,,$2895,Perfect Share/ Close to Columbia! 2bed low 100s
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-no-fee-2bed-2bath-prime-w70s/7132923028.html, (Upper West Side),-73.786750,41.163901,,$3475,NO FEE 2bed/2bath PRIME w70s /CPW
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-king-sized-1br-prime-w60s-on/7132926032.html, (Upper West Side),-73.786750,41.163901,,$3275,King- sized 1BR  PRIME w60s on Park Block
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-elev-laundry-studio-steps-to/7132926308.html, (Upper West Side),-73.786750,41.163901,,$1850,Elev/Laundry Studio steps to Riverside Park
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7133470142.html, (Forest hills),-73.786750,41.163901,,$325000,"Forest Hills One Large Bedroom (820 SQFT) for Sales $325,000"
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7133469782.html, (Forest hills),-73.786750,41.163901,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-no-fee-prime-hamilton-hts-5bed/7132926855.html, (Harlem / Morningside),-73.786750,41.163901,,$5220,NO FEE Prime Hamilton Hts 5Bed/3Bath Elevator
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-no-fee-prime-hamilton-hts-5bed/7132927500.html, (Harlem / Morningside),-73.786750,41.163901,,$5220,NO FEE Prime Hamilton Hts 5Bed/3Bath Elevator
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-townhouse-for-sale-buildable/7134593338.html, (Bushwick),-73.851400,40.683800,,$1299999,"Townhouse for Sale, Buildable 6075 Sqft"
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apartment-for-rent-no-fee-with/7134592921.html, (Fort Greene),-73.851400,40.683800,,$2800,"Apartment for rent NO FEE, with Office room"
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-townhouse-for-sale-buildable/7134592498.html, (Bushwick),-73.851400,40.683800,,$1299999,"Townhouse for Sale, Buildable 6075 Sqft"
Jun  2,https://newyork.craigslist.org/lgi/reo/d/babylon-multi-use-property/7132667757.html, (292 Little East Neck Road),-73.851400,40.683800,,$750000,Multi Use Property
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-large-pro-recording-studio/7128589803.html, (SoHo),-73.965000,40.622500,,$6000,Large Pro Recording Studio Special: 1 Month 6K or 2 Months 10K 24/7
Jun  2,https://newyork.craigslist.org/que/reo/d/brooklyn-apartment-for-rent-no-fee/7134590409.html, (Ridgewood),-73.965000,40.622500,,$3000,Apartment for rent NO FEE Shared Yard
Jun  2,https://newyork.craigslist.org/jsy/reo/d/park-ridge-private-renovated-ranch-bank/7134580818.html, (PARK RIDGE),-73.965000,40.622500,,$600000,PRIVATE & RENOVATED RANCH-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apartment-for-rent-no-fee-with/7134589860.html, (Fort Greene),-73.965000,40.622500,,$2800,"Apartment for rent NO FEE, with Office room"
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-studio-apartment-for-rent-no/7134585847.html, (Boerum Hill),-73.965000,40.622500,,$2799,Studio Apartment for rent NO FEE. 2 Months Free
Jun  2,https://newyork.craigslist.org/wch/reo/d/white-plains-lovely-center-hall/7134587880.html, (WHITE PLAINS),-73.965000,40.622500,,$700000,LOVELY CENTER HALL COLONIAL-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apartment-for-rent-no-fee-with/7134587132.html, (Fort Greene),-73.965000,40.622500,,$2800,"Apartment for rent NO FEE, with Office room"
Jun  2,https://newyork.craigslist.org/mnh/reo/d/madison-quaint-new-england-cape/7134586961.html, (Madison),-73.965000,40.622500,,$350000,Quaint New England Cape
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134576445.html, (Forest hills),-73.891600,40.761100,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/wch/reo/d/tuckahoe-immaculate-tudor-3bd-bank-owned/7134586269.html, (SCARSDALE),-73.891600,40.761100,,$700000,IMMACULATE TUDOR 3BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/mnh/reo/d/new-york-prime-gramercy-retail-all-uses/7134586193.html, (Gramercy),-73.891600,40.761100,,$0,PRIME Gramercy Retail | ALL Uses Considered | DIVISIBLE | NO FEE!
Jun  2,https://newyork.craigslist.org/brx/reb/d/lovely-3-family-townhouse-with/7119418578.html,,-73.891600,40.761100,,$1150000,Lovely 3 Family Townhouse With Spectacular Views  ### $
Jun  2,https://newyork.craigslist.org/que/reo/d/ridgewood-duplex-apartment-for-rent-no/7134577439.html, (Ridgewood),-73.965000,40.622500,,$3800,Duplex Apartment for rent NO FEE
Jun  2,https://newyork.craigslist.org/wch/reo/d/white-plains-beautiful-colonial-4bd/7134583956.html, (SCARSDALE),-73.965000,40.622500,,$800000,BEAUTIFUL COLONIAL 4BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-bed-1-bath-at-1557-fulton/7134574758.html, (Bed Stuy__Bushwick___Crown Heights),-73.965000,40.622500,,$2533,📹2 Bed / 1 Bath at 1557 Fulton St__Video Tour Available 📹No Fee
Jun  2,https://newyork.craigslist.org/wch/reo/d/scarsdale-stately-tudor-4-bdrm-bank/7134582974.html, (SCARSDALE),-73.965000,40.622500,,$800000,STATELY TUDOR 4 BDRM-BANK OWNED
Jun  2,https://newyork.craigslist.org/mnh/reo/d/saint-johns-beautiful-40-acres-ranch-in/7132479741.html, (St Johns),-73.965000,40.622500,,$39900,"BEAUTIFUL 40 ACRES RANCH IN ARIZONA,OWNER FINANCING"
Jun  2,https://newyork.craigslist.org/jsy/reo/d/river-edge-magnificent-custom-built-5bd/7134581864.html, (RIVER EDGE),-73.965000,40.622500,,$600000,MAGNIFICENT CUSTOM BUILT 5BD-BANK OWNED
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-1-casa-familiar-en-una-ubicacion/7133413838.html, (Marble Hill / Kingsbridge),-73.965000,40.622500,,$1975,***** 1 Casa Familiar En Una Ubicacion Privilegiada****
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-2-family-fully-renovated-3-over-2/7133414007.html, (Marble Hill / Kingsbridge),-74.043600,41.190100,,$1950,"2 Family Fully Renovated, 3 over 2 over"
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-mixed-use-two-family-with/7134572428.html, (Canarsie),-74.043600,41.190100,,$0,👀Mixed use Two Family with Store👀Vacant
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-1-casa-familiar-en-una-ubicacion/7121744747.html, (Marble Hill / Kingsbridge),-74.043600,41.190100,,$1875,***** 1 Casa Familiar En Una Ubicacion Privilegiada****
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-1-family-finished-basement/7133414228.html, (Wakefield / North East Bronx),-74.043600,41.190100,,$1850,1 Family + Finished Basement + Driveway + Back Yard
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-beautiful-and-very-spacious-1/7133414473.html, (Williamsbridge / North East Bronx),-74.043600,41.190100,,$1895,BEAUTIFUL AND VERY SPACIOUS 1- FAMILY DETACHED HOUSE **
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-2-story-townhouse-with-store/7134573672.html, (Crown Heights),-74.043600,41.190100,,$0,📞2 Story Townhouse with store attached📞
Jun  2,https://newyork.craigslist.org/mnh/reb/d/new-york-two-bedroom-re-designed-home/7134515658.html, (new york),-74.043600,41.190100,,$400,Two Bedroom re-designed home I have verifcations
Jun  2,https://newyork.craigslist.org/brx/reo/d/bronx-3-bedroom-2-bath-renovated-home/7133417273.html, (Allerton ave),-74.043600,41.190100,,$1950,3 BEDROOM 2 BATH RENOVATED HOME
Jun  2,https://newyork.craigslist.org/wch/reo/d/white-plains-jefferson-condo/7134580635.html, (White Plains),-73.902800,40.640700,,$379000,Jefferson Condo
Jun  2,https://newyork.craigslist.org/jsy/reo/d/closter-location-location-bank-owned/7134580446.html, (CLOSTER),-73.902800,40.640700,,$600000,"LOCATION, LOCATION-BANK OWNED"
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134575084.html, (Forest hills),-73.902800,40.640700,,$325000,"Forest Hills One Large Bedroom (820 SQFT) for Sales $325,000"
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134574819.html, (Forest hills),-73.902800,40.640700,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/que/reo/d/forest-hills-forest-hills-one-large/7134570276.html, (Forest hills),-73.902800,40.640700,,$1850,Forest Hills One Large Bedroom for rent $1850
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-trendy-bushwick-renovate/7134566051.html, (Bushwick),-73.902800,40.640700,,$3250,Trendy Bushwick Renovate Church building have multiple unist fort rent
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-apartment-for-rent/7134569729.html, (RIDGEWOOD),-73.902800,40.640700,,$2800,Apartment for rent
Jun  2,https://newyork.craigslist.org/wch/reo/d/chappaqua-pleasantville-school-bus-pu/7130860834.html, (MOUNT PLEASANT TAXES),-73.902800,40.640700,,$639000,PLEASANTVILLE SCHOOL BUS PU IFO HOUSE-CHAPPAQUA PO/TOWN/TRAIN (WALK TO
Jun  2,https://newyork.craigslist.org/brk/reo/d/brooklyn-apartment-for-rent-no-fee-3br/7134572790.html, (Park Slope),-73.879200,40.717300,,$4000,"Apartment for rent NO FEE, 3Br 2Baths New Construction"
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-studioown-for-cheaper-than-rent/7124474528.html, (>>>BAY RIDGE),-73.879200,40.717300,,$199000,>>STUDIO>>OWN FOR CHEAPER THAN RENT!!
Jun  2,https://newyork.craigslist.org/brk/reb/d/brooklyn-affordable-studioprime-bay/7134576302.html, (>>>BAY RIDGE),-73.879200,40.717300,,$199000,>>>AFFORDABLE STUDIO>>PRIME BAY RIDGE!
